Tract Code,Tract Income Level,Distressed or Under-served Tract,Tract Median Family Income %,2019 FFIEC Est. MSA/MD non-MSA/MD Median Family Income,2019 Est. Tract Median Family Income,2015 Tract Median Family Income,Tract Population,Tract Minority %,Minority Population,Owner Occupied Units,1- to 4- Family Units,Year,County
0114.00,Moderate,No,69.31,"$86,800","$60,161","$44,324",7904,52.51,4150,1479,2081,2011,King
0115.00,Middle,No,94.31,"$86,800","$81,861","$60,313",4173,20.94,874,1388,1683,2011,King
0116.00,Upper,No,121.72,"$86,800","$105,653","$77,838",6111,11.86,725,2086,2583,2011,King
0117.00,Middle,No,81.17,"$86,800","$70,456","$51,912",5192,87.02,4518,1205,1547,2011,King
0118.00,Moderate,No,72.10,"$86,800","$62,583","$46,111",7497,78.32,5872,1383,1934,2011,King
0119.00,Middle,No,82.79,"$86,800","$71,862","$52,942",7161,70.17,5025,2054,2524,2011,King
0120.00,Middle,No,103.59,"$86,800","$89,916","$66,250",3401,18.41,626,1152,1419,2011,King
0121.00,Middle,No,117.10,"$86,800","$101,643","$74,886",2745,10.82,297,1048,1124,2011,King
0201.00,Middle,No,117.44,"$86,800","$101,938","$75,102",3235,9.27,300,1070,1159,2011,King
0202.00,Middle,No,101.32,"$86,800","$87,946","$64,792",5624,16.84,947,1608,1680,2011,King
0203.00,Middle,No,85.92,"$86,800","$74,579","$54,946",6081,30.69,1866,1389,1574,2011,King
0204.01,Middle,No,87.09,"$86,800","$75,594","$55,694",3544,26.13,926,891,1164,2011,King
0204.02,Middle,No,106.20,"$86,800","$92,182","$67,917",5502,24.06,1324,1392,1675,2011,King
0205.00,Middle,No,97.16,"$86,800","$84,335","$62,137",6326,25.94,1641,1735,2071,2011,King
0206.00,Middle,No,95.52,"$86,800","$82,911","$61,089",3634,29.69,1079,1084,1320,2011,King
0207.00,Middle,No,94.27,"$86,800","$81,826","$60,284",3302,28.07,927,756,1024,2011,King
0208.00,Upper,No,121.44,"$86,800","$105,410","$77,664",4501,12.97,584,1366,1517,2011,King
0209.00,Middle,No,112.88,"$86,800","$97,980","$72,188",3167,22.64,717,860,1012,2011,King
0210.00,Middle,No,96.49,"$86,800","$83,753","$61,705",5699,32.80,1869,1579,1918,2011,King
0211.00,Middle,No,80.64,"$86,800","$69,996","$51,569",4054,29.16,1182,1009,1324,2011,King
0213.00,Middle,No,113.86,"$86,800","$98,830","$72,813",4172,22.89,955,936,1169,2011,King
0214.00,Middle,No,117.91,"$86,800","$102,346","$75,404",3815,13.00,496,1250,1435,2011,King
0215.00,Upper,No,140.30,"$86,800","$121,780","$89,723",4400,12.57,553,1510,1649,2011,King
0216.00,Middle,No,112.66,"$86,800","$97,789","$72,045",4726,17.58,831,1356,1541,2011,King
0217.00,Middle,No,97.32,"$86,800","$84,474","$62,237",5252,15.86,833,1165,1467,2011,King
0218.02,Middle,No,105.42,"$86,800","$91,505","$67,415",4105,15.66,643,1078,1180,2011,King
0218.03,Middle,No,97.08,"$86,800","$84,265","$62,083",4150,15.42,640,1035,1200,2011,King
0218.04,Middle,No,102.56,"$86,800","$89,022","$65,591",4226,14.39,608,1014,1186,2011,King
0219.03,Middle,No,107.03,"$86,800","$92,902","$68,447",5995,18.57,1113,1379,1338,2011,King
0219.04,Middle,No,110.84,"$86,800","$96,209","$70,882",4864,30.69,1493,1157,1288,2011,King
0219.05,Middle,No,115.60,"$86,800","$100,341","$73,929",4765,17.23,821,1345,1474,2011,King
0219.06,Middle,No,116.92,"$86,800","$101,487","$74,769",3617,23.20,839,1189,1033,2011,King
0220.01,Upper,No,135.30,"$86,800","$117,440","$86,528",3813,18.10,690,1045,1150,2011,King
0220.03,Middle,No,109.65,"$86,800","$95,176","$70,125",5315,19.53,1038,1256,1485,2011,King
0220.05,Middle,No,89.87,"$86,800","$78,007","$57,472",4447,24.40,1085,870,1142,2011,King
0220.06,Middle,No,113.25,"$86,800","$98,301","$72,422",3653,19.38,708,1022,1125,2011,King
0221.01,Upper,No,124.39,"$86,800","$107,971","$79,549",4769,14.34,684,1441,1543,2011,King
0221.02,Middle,No,119.16,"$86,800","$103,431","$76,205",5286,15.08,797,1618,1654,2011,King
0222.01,Middle,No,110.29,"$86,800","$95,732","$70,531",4588,13.30,610,1262,1427,2011,King
0222.02,Middle,No,104.15,"$86,800","$90,402","$66,602",6790,17.81,1209,1762,1884,2011,King
0222.03,Upper,No,132.56,"$86,800","$115,062","$84,772",4429,15.90,704,1412,1497,2011,King
0223.00,Upper,No,159.67,"$86,800","$138,594","$102,109",2555,8.14,208,894,1013,2011,King
0224.00,Upper,No,136.42,"$86,800","$118,413","$87,243",7113,10.92,777,2078,2393,2011,King
0225.00,Upper,No,121.01,"$86,800","$105,037","$77,387",6246,12.31,769,1919,1830,2011,King
0226.03,Upper,No,123.74,"$86,800","$107,406","$79,133",4487,20.46,918,1346,1387,2011,King
0226.04,Middle,No,106.88,"$86,800","$92,772","$68,354",3823,19.96,763,1160,1405,2011,King
0226.05,Middle,No,94.80,"$86,800","$82,286","$60,625",5080,29.90,1519,801,986,2011,King
0226.06,Upper,No,124.07,"$86,800","$107,693","$79,347",5484,18.42,1010,1807,1748,2011,King
0227.01,Upper,No,149.03,"$86,800","$129,358","$95,308",2583,12.78,330,588,564,2011,King
0227.02,Upper,No,129.64,"$86,800","$112,528","$82,908",3402,11.29,384,963,1068,2011,King
0227.03,Upper,No,142.05,"$86,800","$123,299","$90,845",2260,14.34,324,651,793,2011,King
0228.01,Middle,No,105.79,"$86,800","$91,826","$67,656",7674,39.01,2994,1423,1534,2011,King
0228.02,Middle,No,116.59,"$86,800","$101,200","$74,559",4384,25.34,1111,1330,1417,2011,King
0228.03,Upper,No,124.77,"$86,800","$108,300","$79,792",4164,33.60,1399,566,907,2011,King
0229.01,Upper,No,132.77,"$86,800","$115,244","$84,908",3002,25.18,756,900,1018,2011,King
0229.02,Upper,No,157.39,"$86,800","$136,615","$100,652",6049,18.12,1096,1882,1971,2011,King
0230.00,Upper,No,127.79,"$86,800","$110,922","$81,720",5123,21.41,1097,1649,1891,2011,King
0231.00,Middle,No,116.10,"$86,800","$100,775","$74,250",3685,21.76,802,1180,1439,2011,King
0232.01,Middle,No,81.67,"$86,800","$70,890","$52,228",5477,41.50,2273,796,794,2011,King
0232.02,Moderate,No,79.40,"$86,800","$68,919","$50,774",3986,43.28,1725,586,716,2011,King
0233.00,Middle,No,109.77,"$86,800","$95,280","$70,198",6286,27.94,1756,1762,2071,2011,King
0234.01,Middle,No,91.31,"$86,800","$79,257","$58,393",3433,28.05,963,920,1088,2011,King
0234.02,Upper,No,144.85,"$86,800","$125,730","$92,630",7152,15.11,1081,2320,2362,2011,King
0235.00,Upper,No,123.01,"$86,800","$106,773","$78,669",3465,20.20,700,1045,1237,2011,King
0236.01,Middle,No,107.64,"$86,800","$93,432","$68,839",3649,24.50,894,975,912,2011,King
0236.03,Middle,No,95.32,"$86,800","$82,738","$60,956",5299,44.37,2351,770,1122,2011,King
0236.04,Middle,No,96.30,"$86,800","$83,588","$61,585",5783,36.95,2137,1020,1518,2011,King
0237.00,Upper,No,150.89,"$86,800","$130,973","$96,495",4063,18.61,756,1146,1241,2011,King
0238.01,Middle,No,100.43,"$86,800","$87,173","$64,226",2421,22.18,537,617,651,2011,King
0238.02,Upper,No,126.98,"$86,800","$110,219","$81,206",2588,19.82,513,405,80,2011,King
0239.00,Upper,No,139.79,"$86,800","$121,338","$89,399",6474,15.18,983,1956,2193,2011,King
0240.00,Middle,No,113.14,"$86,800","$98,206","$72,353",6915,18.00,1245,2050,2349,2011,King
0241.00,Upper,No,227.38,"$86,800","$197,366","$145,414",4341,9.95,432,1514,1652,2011,King
0242.00,Upper,No,233.99,"$86,800","$203,103","$149,637",3001,8.46,254,1013,1160,2011,King
0243.00,Upper,No,142.27,"$86,800","$123,490","$90,981",6477,19.62,1271,2039,1818,2011,King
0244.00,Upper,No,126.27,"$86,800","$109,602","$80,754",2531,22.01,557,499,528,2011,King
0245.00,Upper,No,185.34,"$86,800","$160,875","$118,524",4787,16.00,766,1600,1757,2011,King
0246.01,Upper,No,206.34,"$86,800","$179,103","$131,959",4498,13.56,610,1494,1620,2011,King
0246.02,Upper,No,202.94,"$86,800","$176,152","$129,780",3743,15.58,583,1151,1243,2011,King
0247.01,Middle,No,117.76,"$86,800","$102,216","$75,308",3495,22.40,783,1098,1010,2011,King
0247.02,Upper,No,132.29,"$86,800","$114,828","$84,599",6065,24.70,1498,1935,2173,2011,King
0248.00,Middle,No,98.78,"$86,800","$85,741","$63,171",5314,29.17,1550,1278,1532,2011,King
0249.01,Upper,No,158.29,"$86,800","$137,396","$101,230",5011,29.69,1488,1628,1775,2011,King
0249.02,Upper,No,146.91,"$86,800","$127,518","$93,953",3586,21.64,776,1115,1246,2011,King
0001.00,Moderate,No,74.60,"$86,800","$64,753","$47,708",5530,40.49,2239,836,1213,2011,King
0002.00,Middle,No,81.04,"$86,800","$70,343","$51,827",7345,31.35,2303,1881,2160,2011,King
0003.00,Moderate,No,75.74,"$86,800","$65,742","$48,438",2485,29.50,733,695,968,2011,King
0004.01,Moderate,No,68.48,"$86,800","$59,441","$43,795",4734,29.70,1406,779,853,2011,King
0004.02,Middle,No,98.82,"$86,800","$85,776","$63,199",4582,22.09,1012,1045,1259,2011,King
0005.00,Upper,No,136.01,"$86,800","$118,057","$86,977",3296,12.29,405,1265,1389,2011,King
0006.00,Middle,No,87.96,"$86,800","$76,349","$56,250",7361,36.45,2683,1817,2217,2011,King
0007.00,Moderate,No,75.30,"$86,800","$65,360","$48,152",4189,35.47,1486,811,1062,2011,King
0008.00,Middle,No,108.94,"$86,800","$94,560","$69,669",2600,23.31,606,773,1009,2011,King
0009.00,Upper,No,147.10,"$86,800","$127,683","$94,074",2044,14.29,292,696,826,2011,King
0010.00,Middle,No,110.63,"$86,800","$96,027","$70,750",1705,26.86,458,470,613,2011,King
0011.00,Middle,No,104.75,"$86,800","$90,923","$66,989",2369,25.03,593,723,880,2011,King
0012.00,Moderate,No,67.51,"$86,800","$58,599","$43,171",6106,36.11,2205,882,1038,2011,King
0013.00,Moderate,No,61.93,"$86,800","$53,755","$39,608",4183,35.69,1493,683,1106,2011,King
0014.00,Middle,No,85.52,"$86,800","$74,231","$54,688",4673,20.35,951,1215,1608,2011,King
0015.00,Middle,No,117.85,"$86,800","$102,294","$75,364",2350,8.43,198,854,974,2011,King
0016.00,Upper,No,129.14,"$86,800","$112,094","$82,588",3946,11.63,459,1366,1572,2011,King
0017.00,Middle,No,85.01,"$86,800","$73,789","$54,365",7448,28.18,2099,1802,2292,2011,King
0018.00,Moderate,No,73.16,"$86,800","$63,503","$46,786",3991,29.04,1159,672,1362,2011,King
0019.00,Middle,No,103.53,"$86,800","$89,864","$66,211",3423,21.71,743,1101,1237,2011,King
0020.00,Middle,No,96.88,"$86,800","$84,092","$61,957",3116,18.45,575,995,1197,2011,King
0021.00,Middle,No,118.78,"$86,800","$103,101","$75,961",3637,19.93,725,1155,1360,2011,King
0022.00,Middle,No,119.26,"$86,800","$103,518","$76,269",5396,18.40,993,1807,2017,2011,King
0024.00,Upper,No,124.48,"$86,800","$108,049","$79,609",2828,17.08,483,843,1133,2011,King
0025.00,Middle,No,108.23,"$86,800","$93,944","$69,211",2541,16.49,419,833,1121,2011,King
0026.00,Upper,No,127.07,"$86,800","$110,297","$81,263",4522,14.62,661,1294,1691,2011,King
0027.00,Middle,No,108.55,"$86,800","$94,221","$69,420",4943,13.66,675,1459,1955,2011,King
0028.00,Upper,No,128.47,"$86,800","$111,512","$82,156",4232,13.23,560,1187,1676,2011,King
0029.00,Middle,No,118.59,"$86,800","$102,936","$75,837",3984,14.11,562,1241,1608,2011,King
0030.00,Middle,No,112.52,"$86,800","$97,667","$71,959",5250,13.12,689,1724,2264,2011,King
0031.00,Middle,No,105.10,"$86,800","$91,227","$67,212",6038,10.22,617,2022,2511,2011,King
0032.00,Middle,No,103.59,"$86,800","$89,916","$66,250",7213,11.60,837,1767,2473,2011,King
0033.00,Middle,No,96.24,"$86,800","$83,536","$61,544",5832,16.20,945,1152,2051,2011,King
0034.00,Middle,No,108.56,"$86,800","$94,230","$69,427",3198,12.79,409,872,1401,2011,King
0035.00,Upper,No,127.54,"$86,800","$110,705","$81,560",3639,10.85,395,975,1385,2011,King
0036.00,Middle,No,99.48,"$86,800","$86,349","$63,621",4886,16.66,814,807,1355,2011,King
0038.00,Upper,No,135.18,"$86,800","$117,336","$86,447",1980,15.25,302,549,730,2011,King
0039.00,Middle,No,109.80,"$86,800","$95,306","$70,216",2670,17.15,458,890,1057,2011,King
0040.00,Upper,No,143.38,"$86,800","$124,454","$91,696",2385,16.77,400,859,636,2011,King
0041.00,Upper,No,160.21,"$86,800","$139,062","$102,457",7505,14.95,1122,2224,2757,2011,King
0042.00,Middle,No,119.92,"$86,800","$104,091","$76,689",7202,15.84,1141,2233,2746,2011,King
0043.00,Middle,No,102.73,"$86,800","$89,170","$65,694",6132,22.42,1375,804,1233,2011,King
0044.00,Middle,No,117.76,"$86,800","$102,216","$75,311",5740,23.66,1358,717,1367,2011,King
0045.00,Middle,No,113.12,"$86,800","$98,188","$72,344",2414,15.20,367,609,950,2011,King
0046.00,Middle,No,118.02,"$86,800","$102,441","$75,472",3023,12.44,376,836,1260,2011,King
0047.00,Moderate,No,69.86,"$86,800","$60,638","$44,676",4916,18.35,902,606,1233,2011,King
0048.00,Middle,No,102.81,"$86,800","$89,239","$65,750",4325,14.24,616,1114,1812,2011,King
0049.00,Middle,No,85.57,"$86,800","$74,275","$54,722",5525,13.47,744,738,1430,2011,King
0050.00,Middle,No,106.95,"$86,800","$92,833","$68,393",3252,15.19,494,488,950,2011,King
0051.00,Upper,No,122.08,"$86,800","$105,965","$78,073",3453,14.02,484,901,1406,2011,King
0052.00,Middle,No,89.63,"$86,800","$77,799","$57,321",5281,26.89,1420,618,1099,2011,King
0053.01,Low,No,29.32,"$86,800","$25,450","$18,750",8509,30.37,2584,97,230,2011,King
0053.02,Moderate,No,71.48,"$86,800","$62,045","$45,714",2528,44.11,1115,0,18,2011,King
0054.00,Middle,No,101.05,"$86,800","$87,711","$64,620",4241,13.02,552,856,1337,2011,King
0056.00,Upper,No,160.38,"$86,800","$139,210","$102,564",6229,9.66,602,2460,2758,2011,King
0057.00,Middle,No,111.17,"$86,800","$96,496","$71,094",5990,15.54,931,1806,2211,2011,King
0058.01,Middle,No,88.68,"$86,800","$76,974","$56,712",4543,17.96,816,969,1143,2011,King
0058.02,Middle,No,107.18,"$86,800","$93,032","$68,542",4817,18.04,869,944,1275,2011,King
0059.00,Upper,No,137.66,"$86,800","$119,489","$88,033",6715,12.14,815,1449,2010,2011,King
0060.00,Upper,No,125.48,"$86,800","$108,917","$80,246",4725,12.57,594,1247,1439,2011,King
0061.00,Upper,No,120.72,"$86,800","$104,785","$77,204",4447,13.67,608,1048,1243,2011,King
0062.00,Upper,No,181.12,"$86,800","$157,212","$115,830",3800,12.92,491,1266,1499,2011,King
0063.00,Upper,No,196.85,"$86,800","$170,866","$125,888",5006,6.01,301,1551,1559,2011,King
0064.00,Upper,No,180.74,"$86,800","$156,882","$115,586",3201,17.31,554,942,1177,2011,King
0065.00,Upper,No,155.72,"$86,800","$135,165","$99,582",4045,13.77,557,927,912,2011,King
0066.00,Middle,No,119.01,"$86,800","$103,301","$76,109",2954,16.82,497,444,679,2011,King
0067.00,Upper,No,139.82,"$86,800","$121,364","$89,419",5369,15.50,832,1139,986,2011,King
0068.00,Upper,No,131.74,"$86,800","$114,350","$84,252",2646,10.02,265,676,967,2011,King
0069.00,Upper,No,124.40,"$86,800","$107,979","$79,556",3845,11.42,439,1026,1393,2011,King
0070.00,Middle,No,99.61,"$86,800","$86,461","$63,699",6855,14.41,988,997,579,2011,King
0071.00,Middle,No,95.30,"$86,800","$82,720","$60,948",1809,17.97,325,252,75,2011,King
0072.00,Middle,No,91.38,"$86,800","$79,318","$58,438",3084,23.83,735,194,28,2011,King
0073.00,Moderate,No,55.08,"$86,800","$47,809","$35,227",2218,41.88,929,0,57,2011,King
0074.00,Moderate,No,62.84,"$86,800","$54,545","$40,184",8932,23.09,2062,963,225,2011,King
0075.00,Moderate,No,64.50,"$86,800","$55,986","$41,250",5554,22.20,1233,390,675,2011,King
0076.00,Middle,No,81.62,"$86,800","$70,846","$52,200",3261,28.89,942,503,660,2011,King
0077.00,Moderate,No,77.74,"$86,800","$67,478","$49,714",3990,50.25,2005,1037,1529,2011,King
0078.00,Upper,No,170.93,"$86,800","$148,367","$109,309",5097,28.98,1477,1761,2090,2011,King
0079.00,Moderate,No,59.96,"$86,800","$52,045","$38,347",4232,42.11,1782,654,748,2011,King
0080.01,Middle,No,83.64,"$86,800","$72,600","$53,490",3410,27.57,940,817,17,2011,King
0080.02,Upper,No,136.29,"$86,800","$118,300","$87,156",2762,29.22,807,315,28,2011,King
0081.00,Upper,No,122.56,"$86,800","$106,382","$78,380",3477,33.13,1152,447,43,2011,King
0082.00,Moderate,No,72.93,"$86,800","$63,303","$46,641",2875,28.59,822,259,33,2011,King
0083.00,Middle,No,90.75,"$86,800","$78,771","$58,036",2508,28.39,712,254,0,2011,King
0084.00,Moderate,No,75.43,"$86,800","$65,473","$48,239",3838,31.32,1202,337,41,2011,King
0085.00,Low,No,31.46,"$86,800","$27,307","$20,119",6025,50.37,3035,37,179,2011,King
0086.00,Moderate,No,57.13,"$86,800","$49,589","$36,534",4098,44.70,1832,181,447,2011,King
0087.00,Low,No,41.96,"$86,800","$36,421","$26,831",3790,65.07,2466,506,960,2011,King
0088.00,Moderate,No,65.70,"$86,800","$57,028","$42,019",3506,65.74,2305,846,1288,2011,King
0089.00,Middle,No,81.95,"$86,800","$71,133","$52,406",4596,59.46,2733,952,1508,2011,King
0090.00,Moderate,No,64.23,"$86,800","$55,752","$41,076",2134,86.88,1854,224,397,2011,King
0091.00,Low,No,24.47,"$86,800","$21,240","$15,652",2083,84.88,1768,26,173,2011,King
0092.00,Low,No,30.40,"$86,800","$26,387","$19,438",1836,57.35,1053,42,16,2011,King
0093.00,Moderate,No,73.43,"$86,800","$63,737","$46,958",2602,58.95,1534,453,392,2011,King
0094.00,Moderate,No,62.27,"$86,800","$54,050","$39,821",5202,79.08,4114,861,1375,2011,King
0095.00,Middle,No,95.88,"$86,800","$83,224","$61,318",5717,48.43,2769,1577,2042,2011,King
0096.00,Upper,No,135.30,"$86,800","$117,440","$86,524",4919,10.39,511,1554,1696,2011,King
0097.01,Upper,No,124.05,"$86,800","$107,675","$79,331",5323,12.40,660,1440,1968,2011,King
0097.02,Middle,No,119.50,"$86,800","$103,726","$76,419",5011,12.83,643,1720,2148,2011,King
0098.00,Middle,No,117.36,"$86,800","$101,868","$75,051",5820,14.35,835,1742,2240,2011,King
0001.00,Moderate,No,74.60,"$85,600","$63,858","$47,708",5530,40.49,2239,836,1213,2010,King
0002.00,Middle,No,81.04,"$85,600","$69,370","$51,827",7345,31.35,2303,1881,2160,2010,King
0003.00,Moderate,No,75.74,"$85,600","$64,833","$48,438",2485,29.50,733,695,968,2010,King
0004.01,Moderate,No,68.48,"$85,600","$58,619","$43,795",4734,29.70,1406,779,853,2010,King
0004.02,Middle,No,98.82,"$85,600","$84,590","$63,199",4582,22.09,1012,1045,1259,2010,King
0005.00,Upper,No,136.01,"$85,600","$116,425","$86,977",3296,12.29,405,1265,1389,2010,King
0006.00,Middle,No,87.96,"$85,600","$75,294","$56,250",7361,36.45,2683,1817,2217,2010,King
0007.00,Moderate,No,75.30,"$85,600","$64,457","$48,152",4189,35.47,1486,811,1062,2010,King
0008.00,Middle,No,108.94,"$85,600","$93,253","$69,669",2600,23.31,606,773,1009,2010,King
0009.00,Upper,No,147.10,"$85,600","$125,918","$94,074",2044,14.29,292,696,826,2010,King
0010.00,Middle,No,110.63,"$85,600","$94,699","$70,750",1705,26.86,458,470,613,2010,King
0011.00,Middle,No,104.75,"$85,600","$89,666","$66,989",2369,25.03,593,723,880,2010,King
0012.00,Moderate,No,67.51,"$85,600","$57,789","$43,171",6106,36.11,2205,882,1038,2010,King
0013.00,Moderate,No,61.93,"$85,600","$53,012","$39,608",4183,35.69,1493,683,1106,2010,King
0014.00,Middle,No,85.52,"$85,600","$73,205","$54,688",4673,20.35,951,1215,1608,2010,King
0015.00,Middle,No,117.85,"$85,600","$100,880","$75,364",2350,8.43,198,854,974,2010,King
0016.00,Upper,No,129.14,"$85,600","$110,544","$82,588",3946,11.63,459,1366,1572,2010,King
0017.00,Middle,No,85.01,"$85,600","$72,769","$54,365",7448,28.18,2099,1802,2292,2010,King
0018.00,Moderate,No,73.16,"$85,600","$62,625","$46,786",3991,29.04,1159,672,1362,2010,King
0019.00,Middle,No,103.53,"$85,600","$88,622","$66,211",3423,21.71,743,1101,1237,2010,King
0020.00,Middle,No,96.88,"$85,600","$82,929","$61,957",3116,18.45,575,995,1197,2010,King
0021.00,Middle,No,118.78,"$85,600","$101,676","$75,961",3637,19.93,725,1155,1360,2010,King
0022.00,Middle,No,119.26,"$85,600","$102,087","$76,269",5396,18.40,993,1807,2017,2010,King
0024.00,Upper,No,124.48,"$85,600","$106,555","$79,609",2828,17.08,483,843,1133,2010,King
0025.00,Middle,No,108.23,"$85,600","$92,645","$69,211",2541,16.49,419,833,1121,2010,King
0026.00,Upper,No,127.07,"$85,600","$108,772","$81,263",4522,14.62,661,1294,1691,2010,King
0027.00,Middle,No,108.55,"$85,600","$92,919","$69,420",4943,13.66,675,1459,1955,2010,King
0028.00,Upper,No,128.47,"$85,600","$109,970","$82,156",4232,13.23,560,1187,1676,2010,King
0029.00,Middle,No,118.59,"$85,600","$101,513","$75,837",3984,14.11,562,1241,1608,2010,King
0030.00,Middle,No,112.52,"$85,600","$96,317","$71,959",5250,13.12,689,1724,2264,2010,King
0031.00,Middle,No,105.10,"$85,600","$89,966","$67,212",6038,10.22,617,2022,2511,2010,King
0032.00,Middle,No,103.59,"$85,600","$88,673","$66,250",7213,11.60,837,1767,2473,2010,King
0033.00,Middle,No,96.24,"$85,600","$82,381","$61,544",5832,16.20,945,1152,2051,2010,King
0034.00,Middle,No,108.56,"$85,600","$92,927","$69,427",3198,12.79,409,872,1401,2010,King
0035.00,Upper,No,127.54,"$85,600","$109,174","$81,560",3639,10.85,395,975,1385,2010,King
0036.00,Middle,No,99.48,"$85,600","$85,155","$63,621",4886,16.66,814,807,1355,2010,King
0038.00,Upper,No,135.18,"$85,600","$115,714","$86,447",1980,15.25,302,549,730,2010,King
0039.00,Middle,No,109.80,"$85,600","$93,989","$70,216",2670,17.15,458,890,1057,2010,King
0040.00,Upper,No,143.38,"$85,600","$122,733","$91,696",2385,16.77,400,859,636,2010,King
0041.00,Upper,No,160.21,"$85,600","$137,140","$102,457",7505,14.95,1122,2224,2757,2010,King
0042.00,Middle,No,119.92,"$85,600","$102,652","$76,689",7202,15.84,1141,2233,2746,2010,King
0043.00,Middle,No,102.73,"$85,600","$87,937","$65,694",6132,22.42,1375,804,1233,2010,King
